title,venue,published_at,first_seen_at,source_updated_at,group,category,subcategories,paper_url,arxiv_id,doi,source_repos,metadata_sources
EvoDS: Self-Evolving Autonomous Data Science Agent with Skill Learning and Context Management,Science,2026-06,2026-08-29,2026-09-02,Core Technology,Language,LLM Agents,https://arxiv.org/abs/2606.03841,2606.03841,,js-lee-AI/awesome-llm-agent-papers,source README | arXiv identifier
Evo-RAD: Navigating Rare Retinal Disease Diagnosis via Self-Evolving Agentic Retrieval,arXiv,2026-06,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Medical Agents | Medical Imaging Agents,https://arxiv.org/abs/2606.22955,2606.22955,,AgenticHealthAI/Awesome-AI-Agents-for-Healthcare | Nanboy-Ronan/awesome-medical-imaging-agents,source README | arXiv identifier
Evidence-Based TCM Visualization Diagnosis System,arXiv,2026-06,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Traditional Chinese Medical LLM,https://arxiv.org/abs/2606.06869,2606.06869,,tyang816/Awesome-TCM-LLM,source README | arXiv identifier
End-to-End Text Line Detection and Ordering,arXiv,2026-06,2026-09-01,2026-09-02,Core Technology,Vision-Language,OCR / Document VLM,https://arxiv.org/abs/2606.04166,2606.04166,,Yuliang-Liu/AWESOME-OCR-LLM,source README | arXiv identifier
Encoded but Not Routed,arXiv,2026-06,2026-09-01,2026-09-02,Core Technology,Vision-Language,OCR / Document VLM,https://arxiv.org/abs/2606.01679,2606.01679,,Yuliang-Liu/AWESOME-OCR-LLM,source README | arXiv identifier
Embodied CAD: Solver-Grounded LLM Agents for Parametric B-Rep Assembly Modeling,arXiv,2026-06,2026-08-31,2026-09-02,Cross-disciplinary Applications,Engineering & Manufacturing,AI for CAD | Engineering Agents,https://arxiv.org/abs/2606.31252,2606.31252,,gudo7208/awesome-ai4cad | whut09/Awesome-AI-Engineering-Agents,source README | arXiv identifier
"ECHO: Prune To Act, Trace To Learn With Selective Turn Memory In Agentic RL",arXiv,2026-06,2026-08-29,2026-09-02,Core Technology,Language,LLM Agents | Long Context,https://arxiv.org/abs/2606.31650,2606.31650,,js-lee-AI/awesome-llm-agent-papers | Xnhyacinth/Awesome-LLM-Long-Context-Modeling,source README | arXiv identifier
Detecting Clinical Hallucinations in LVLMs via Counterfactual Visual Grounding Uncertainty,arXiv,2026-06,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Medical Imaging Agents,https://arxiv.org/abs/2606.28520,2606.28520,,Nanboy-Ronan/awesome-medical-imaging-agents,source README | arXiv identifier
Democratizing and accelerating AI-driven pathology research through agentic intelligence,arXiv,2026-06,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Medical Agents | Medical Imaging Agents,https://arxiv.org/abs/2606.20677,2606.20677,,AgenticHealthAI/Awesome-AI-Agents-for-Healthcare | Nanboy-Ronan/awesome-medical-imaging-agents,source README | arXiv identifier
Dementia-Agents: A Multi-Modal Multi-Agent System for Dementia Staging and Phenotyping,arXiv,2026-06,2026-08-30,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Medical Imaging Agents,https://arxiv.org/abs/2606.21168,2606.21168,,Nanboy-Ronan/awesome-medical-imaging-agents,source README | arXiv
Deep Research in Physical Sciences: A Multi-Agent Framework and Comprehensive Benchmark,Science,2026-06,2026-08-29,2026-09-02,Core Technology,Language,LLM Agents,https://arxiv.org/abs/2606.18648,2606.18648,,js-lee-AI/awesome-llm-agent-papers,source README | arXiv identifier
Data Snapshot Extraction Benchmark,arXiv,2026-06,2026-09-01,2026-09-02,Core Technology,Vision-Language,OCR / Document VLM,https://arxiv.org/abs/2606.06242,2606.06242,,Yuliang-Liu/AWESOME-OCR-LLM,source README | arXiv identifier
Co-Evolving Skill Generation and Policy Optimization,arXiv,2026-06,2026-08-29,2026-09-02,Core Technology,Language,LLM Agents,https://arxiv.org/abs/2606.08755,2606.08755,,js-lee-AI/awesome-llm-agent-papers,source README | arXiv identifier
ClinHallu: A Benchmark for Diagnosing Stage-Wise Hallucinations in Medical MLLM Reasoning,arXiv,2026-06,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Medical Imaging Agents,https://arxiv.org/abs/2606.14697,2606.14697,,Nanboy-Ronan/awesome-medical-imaging-agents,source README | arXiv identifier
CPAgents: Agentic Composite Phenotype Generation for Cardiac Disease Association,arXiv,2026-06,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Medical Agents | Medical Imaging Agents,https://arxiv.org/abs/2606.28179,2606.28179,,AgenticHealthAI/Awesome-AI-Agents-for-Healthcare | Nanboy-Ronan/awesome-medical-imaging-agents,source README | arXiv identifier
CMM-EmbedCluster: a clustering framework for Chinese materia medica based on large language model and Chinese materia medica property theory,Chi,2026-06,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Traditional Chinese Medical LLM,https://doi.org/10.1016/j.dcmed.2026.05.010,,10.1016/j.dcmed.2026.05.010,tyang816/Awesome-TCM-LLM,source README | Crossref
CLI-Anything: Towards Agent-Native Computer Use,arXiv,2026-06,2026-08-29,2026-09-02,Core Technology,Language,LLM Agents,https://arxiv.org/abs/2606.03854,2606.03854,,js-lee-AI/awesome-llm-agent-papers,source README | arXiv identifier
"CHIA: An Open-Source Framework for Principled, Agentic AI-Driven Hardware/Software Co-design Research",CHI,2026-06,2026-08-29,2026-09-02,Cross-disciplinary Applications,Engineering & Manufacturing,Engineering Agents,https://arxiv.org/abs/2606.27350,2606.27350,,whut09/Awesome-AI-Engineering-Agents,source README | arXiv identifier
Building Agent Harnesses for Scientific Curation from Multimodal Sources,arXiv,2026-06,2026-09-01,2026-09-02,Core Technology,Vision-Language,OCR / Document VLM,https://arxiv.org/abs/2606.21005,2606.21005,,Yuliang-Liu/AWESOME-OCR-LLM,source README | arXiv identifier
Bridging the Agent-World Gap: Text World Models for LLM-based Agents,arXiv,2026-06,2026-08-29,2026-09-02,Core Technology,Language,LLM Agents,https://arxiv.org/abs/2606.09032,2606.09032,,js-lee-AI/awesome-llm-agent-papers,source README | arXiv identifier
Bounding Box Label Propagation for Re-Annotation of Document Layout Analysis Datasets,arXiv,2026-06,2026-09-01,2026-09-02,Core Technology,Vision-Language,OCR / Document VLM,https://arxiv.org/abs/2606.17644,2606.17644,,Yuliang-Liu/AWESOME-OCR-LLM,source README | arXiv identifier
Beyond Static Leaderboards: Predictive Validity for the Evaluation of LLM Agents,arXiv,2026-06,2026-08-29,2026-09-02,Core Technology,Language,LLM Agents,https://arxiv.org/abs/2606.19704,2606.19704,,js-lee-AI/awesome-llm-agent-papers,source README | arXiv identifier
Baichuan-M4: A Clinical-Grade Medical Agent System for Continuous Care,arXiv,2026-06,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Medical Agents | Medical Imaging Agents,https://arxiv.org/abs/2606.08982,2606.08982,,AgenticHealthAI/Awesome-AI-Agents-for-Healthcare | Nanboy-Ronan/awesome-medical-imaging-agents,source README | arXiv identifier
Automated Report-Derived Oncology VQA Benchmark for Evaluating Vision-Language Models on 3D Medical Imaging,arXiv,2026-06,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Medical Imaging Agents,https://arxiv.org/abs/2606.02809,2606.02809,,Nanboy-Ronan/awesome-medical-imaging-agents,source README | arXiv identifier
AutoMedBench: Towards Medical AutoResearch with Agentic AI Models,arXiv,2026-06,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Medical Agents | Medical Imaging Agents,https://arxiv.org/abs/2606.01961,2606.01961,,AgenticHealthAI/Awesome-AI-Agents-for-Healthcare | Nanboy-Ronan/awesome-medical-imaging-agents,source README | arXiv identifier
AtomiMed: Hierarchical Atomic Fact-Checking for Universal Clinical-Aware Medical Report Evaluation,arXiv,2026-06,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Radiology Report Generation | Medical Imaging Agents,https://arxiv.org/pdf/2606.31292,2606.31292,,mk-runner/Awesome-Radiology-Report-Generation | Nanboy-Ronan/awesome-medical-imaging-agents,source README | arXiv identifier
ArogyaSutra: A Multi-Agent Framework for Multimodal Medical Reasoning in Indic Languages,IJCAI 2026,2026-06,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Medical Agents | Medical Imaging Agents,https://arxiv.org/abs/2606.13572,2606.13572,,AgenticHealthAI/Awesome-AI-Agents-for-Healthcare | Nanboy-Ronan/awesome-medical-imaging-agents,source README | arXiv identifier
"Always-On Agents: A Survey of Persistent Memory, State, and Governance in LLM Agents",arXiv,2026-06,2026-08-29,2026-09-02,Core Technology,Language,LLM Agents,https://arxiv.org/abs/2606.30306,2606.30306,,js-lee-AI/awesome-llm-agent-papers,source README | arXiv identifier
Agon: An Autonomous Large-Scale Omnidisciplinary Research System Built on Prompt Economy,arXiv,2026-06,2026-08-29,2026-09-02,Core Technology,Language,LLM Agents | Scientific Agents,https://arxiv.org/abs/2606.24177,2606.24177,,js-lee-AI/awesome-llm-agent-papers | VoltAgent/awesome-ai-agent-papers | zoedsy/awesome-science-agents,source README | arXiv identifier
Agents That Know Too Much: A Data-Centric Survey of Privacy in LLM Agents,arXiv,2026-06,2026-08-29,2026-09-02,Core Technology,Language,LLM Agents,https://arxiv.org/abs/2606.26627,2606.26627,,js-lee-AI/awesome-llm-agent-papers,source README | arXiv identifier
"Agentic Environment Engineering for Large Language Models: A Survey of Environment Modeling, Synthesis, Evaluation, and Application",arXiv,2026-06,2026-08-29,2026-09-02,Core Technology,Language,LLM Agents,https://arxiv.org/abs/2606.12191,2606.12191,,js-lee-AI/awesome-llm-agent-papers,source README | arXiv identifier
Agentic Chain-of-Thought Steering for Efficient and Controllable LLM Reasoning,arXiv,2026-06,2026-08-29,2026-09-02,Core Technology,Language,LLM Agents,https://arxiv.org/abs/2606.03965,2606.03965,,js-lee-AI/awesome-llm-agent-papers,source README | arXiv identifier
Act As a Real Researcher: A Suite of Benchmarks Evaluating Frontier LLMs and Agentic Harnesses in Research Lifecycle,arXiv,2026-06,2026-08-29,2026-09-02,Core Technology,Language,LLM Agents,https://arxiv.org/abs/2606.07462,2606.07462,,js-lee-AI/awesome-llm-agent-papers,source README | arXiv identifier
ARTEMIS: Agent-guided Reliability-aware Temporal Mask Evolution for Imperfectly Supervised Video Polyp Segmentation,arXiv,2026-06,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Medical Imaging Agents,https://arxiv.org/abs/2606.20161,2606.20161,,Nanboy-Ronan/awesome-medical-imaging-agents,source README | arXiv identifier
A multi-agent system for spine MRI report generation from multi-sequence imaging,arXiv,2026-06,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Radiology Report Generation | Medical Agents | Medical Imaging Agents,https://arxiv.org/pdf/2606.08897v1,2606.08897,,mk-runner/Awesome-Radiology-Report-Generation | AgenticHealthAI/Awesome-AI-Agents-for-Healthcare | Nanboy-Ronan/awesome-medical-imaging-agents,source README | arXiv identifier
A Vision-Language Framework for Comparative Reasoning in Radiology (MedReCo) (2026),arXiv,2026-06,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,General Medical AI | Radiology Report Generation | Medical Imaging Agents,https://arxiv.org/abs/2606.06407,2606.06407,,fabianofilho/awesome-medical-ai | mk-runner/Awesome-Radiology-Report-Generation | Nanboy-Ronan/awesome-medical-imaging-agents,source README | arXiv identifier
A Text Recognition Dataset from Sahidic Coptic Ancient Manuscripts,arXiv,2026-06,2026-09-01,2026-09-02,Core Technology,Vision-Language,OCR / Document VLM,https://arxiv.org/abs/2606.15987,2606.15987,,Yuliang-Liu/AWESOME-OCR-LLM,source README | arXiv identifier
A Technical Taxonomy of LLM Agent Communication Protocols,arXiv,2026-06,2026-08-29,2026-09-02,Core Technology,Language,LLM Agents,https://arxiv.org/abs/2606.19135,2606.19135,,js-lee-AI/awesome-llm-agent-papers,source README | arXiv identifier
A Multi-modal Agentic Co-pilot for Evidence Grounded Computational Pathology,arXiv,2026-06,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Medical Agents | Medical Imaging Agents,https://arxiv.org/abs/2606.08093,2606.08093,,AgenticHealthAI/Awesome-AI-Agents-for-Healthcare | Nanboy-Ronan/awesome-medical-imaging-agents,source README | arXiv identifier
A Multi-Domain Benchmark for Detecting AI-Generated Text-Rich Images from GPT-Image-2,arXiv,2026-06,2026-09-01,2026-09-02,Core Technology,Vision-Language,OCR / Document VLM,https://arxiv.org/abs/2606.19259,2606.19259,,Yuliang-Liu/AWESOME-OCR-LLM,source README | arXiv identifier
A Machine-to-Machine Knowledge-Guided LLM Agent for Generalizable Radiotherapy Treatment Planning,arXiv,2026-06,2026-08-29,2026-09-02,Cross-disciplinary Applications,Medicine & Healthcare,Medical Imaging Agents,https://arxiv.org/abs/2606.00922,2606.00922,,Nanboy-Ronan/awesome-medical-imaging-agents,source README | arXiv identifier
A History-Aware Visually Grounded Critic for Computer Use Agents,arXiv,2026-06,2026-08-29,2026-09-02,Core Technology,Language,LLM Agents,https://arxiv.org/abs/2606.11078,2606.11078,,js-lee-AI/awesome-llm-agent-papers,source README | arXiv identifier
x$-Prediction Flow: Efficient Continuous Decoding for Masked Diffusion Language Models,arXiv,2026-06,2026-08-29,2026-09-01,Core Technology,Language,Diffusion LLM,https://arxiv.org/abs/2606.29066,2606.29066,,AIDASLab/Awesome-Diffusion-LLM | VILA-Lab/Awesome-DLMs,source README | arXiv identifier
d-OPSD: On-Policy Self-Distillation for Diffusion Language Models,arXiv,2026-06,2026-08-29,2026-09-01,Core Technology,Language,Diffusion LLM | Multimodal Reasoning,https://arxiv.org/abs/2606.18195,2606.18195,,AIDASLab/Awesome-Diffusion-LLM | VILA-Lab/Awesome-DLMs | The-Martyr/Awesome-Multimodal-Reasoning,source README | arXiv identifier
Who Should Lead Decoding Now? Tracking Reliable Trajectories for Ensembling Masked Diffusion Language Models,arXiv,2026-06,2026-08-29,2026-09-01,Core Technology,Language,Diffusion LLM,https://arxiv.org/abs/2606.16281,2606.16281,,AIDASLab/Awesome-Diffusion-LLM | VILA-Lab/Awesome-DLMs,source README | arXiv identifier
"When to Plan, When to Polish: Noise Level as a Granularity Axis for Diffusion Language Models",arXiv,2026-06,2026-08-29,2026-09-01,Core Technology,Language,Diffusion LLM,https://arxiv.org/abs/2606.21802,2606.21802,,AIDASLab/Awesome-Diffusion-LLM | VILA-Lab/Awesome-DLMs,source README | arXiv identifier
When Top-1 Fails: Calibrating LoRA Monitors for Masked Diffusion LMs,arXiv,2026-06,2026-08-29,2026-09-01,Core Technology,Language,Diffusion LLM,https://arxiv.org/abs/2606.24119,2606.24119,,AIDASLab/Awesome-Diffusion-LLM | VILA-Lab/Awesome-DLMs,source README | arXiv identifier
Unified Energy for Invariant and Independent Decoding in Diffusion Language Models,arXiv,2026-06,2026-09-02,2026-09-01,Core Technology,Language,Diffusion LLM,https://arxiv.org/abs/2606.09159,2606.09159,,AIDASLab/Awesome-Diffusion-LLM,source README | arXiv identifier
Understanding Parallel Samplers in Masked Diffusion via Random Walks on Graphs,arXiv,2026-06,2026-08-29,2026-09-01,Core Technology,Language,Diffusion LLM,https://arxiv.org/abs/2606.22976,2606.22976,,AIDASLab/Awesome-Diffusion-LLM | VILA-Lab/Awesome-DLMs,source README | arXiv identifier
Understanding Evaluation Illusion in Diffusion Large Language Models,arXiv,2026-06,2026-09-02,2026-09-01,Core Technology,Language,Diffusion LLM,https://arxiv.org/abs/2606.29228,2606.29228,,AIDASLab/Awesome-Diffusion-LLM,source README | arXiv identifier
"UAT: Unified Audio-Text Diffusion for Audio Generation, Editing, and Captioning",arXiv,2026-06,2026-09-02,2026-09-01,Core Technology,Language,Diffusion LLM,https://arxiv.org/abs/2606.04939,2606.04939,,AIDASLab/Awesome-Diffusion-LLM,source README | arXiv identifier
TimpaTeks: Automatic In-place Text Sequence Modification via Diffusion Language Model Steering,arXiv,2026-06,2026-08-29,2026-09-01,Core Technology,Language,Diffusion LLM,https://arxiv.org/abs/2606.08408,2606.08408,,AIDASLab/Awesome-Diffusion-LLM | VILA-Lab/Awesome-DLMs,source README | arXiv identifier
TimeROME-DLM: Temporal Causal Tracing and Low-Rank Inference-Time Knowledge Editing for Masked Diffusion Language Models,arXiv,2026-06,2026-09-02,2026-09-01,Core Technology,Language,Diffusion LLM,https://arxiv.org/abs/2606.12841,2606.12841,,AIDASLab/Awesome-Diffusion-LLM,source README | arXiv identifier
Teaching Diffusion to Speculate Left-to-Right,arXiv,2026-06,2026-08-29,2026-09-01,Core Technology,Language,Diffusion LLM | Diffusion x Autoregression,https://arxiv.org/abs/2606.11552,2606.11552,,AIDASLab/Awesome-Diffusion-LLM | VILA-Lab/Awesome-DLMs | tuteng0915/awesome-diffusion-ar,source README | arXiv identifier
TAG-DLM: Diffusion Language Models for Text-Attributed Graph Learning,arXiv,2026-06,2026-08-29,2026-09-01,Core Technology,Language,Diffusion LLM,https://arxiv.org/abs/2606.31166,2606.31166,,AIDASLab/Awesome-Diffusion-LLM | VILA-Lab/Awesome-DLMs,source README | arXiv identifier
Supportive Token Revealing for Fast Diffusion Language Model Decoding,arXiv,2026-06,2026-08-29,2026-09-01,Core Technology,Language,Diffusion LLM,https://arxiv.org/abs/2606.04236,2606.04236,,AIDASLab/Awesome-Diffusion-LLM | VILA-Lab/Awesome-DLMs,source README | arXiv identifier
